BROMIDRATO DE CITALOPRAM;02.501.297/0001-02;PHARLAB INDÚSTRIA FARMACÊUTICA S.A.;527916030027106;1410701040031;7898216369690;;;BROMIDRATO DE CITALOPRAM;20 MG COM REV CT BL AL PVC/PVDC INC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;38,24;38,24;43,45;46,07;46,07;46,35;46,35;46,63;46,63;47,8;52,86;60,07;63,69;63,69;64,08;64,08;64,46;64,46;66,08;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;500102202119115;1516700180031;7898361881863;;;BROMIDRATO DE CITALOPRAM;20 MG COM REV CT BL AL PVC/PVDC INC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;33,96;33,96;38,59;40,91;40,91;41,16;41,16;41,41;41,41;42,45;46,95;53,35;56,56;56,56;56,9;56,9;57,25;57,25;58,68;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;538807801118119;1677302350022;7894916144414;;;BROMIDRATO DE CITALOPRAM;20 MG COM REV CT BL AL PLAS OPC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;97,88;97,88;111,22;117,92;117,92;118,64;118,64;119,36;119,36;122,34;135,31;153,76;163,02;163,02;164,01;164,01;165,01;165,01;169,13;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;10.588.595/0007-97;SANOFI MEDLEY FARMACÊUTICA LTDA.;525071402117410;1832600170025;7896422515689;;;ZOXIPAN;20 MG COM REV CT BL AL PLAS INC X 30;N06A4 - ANTI-DEPRESSIVOS SSRI;Similar;Regulado;41,62;41,62;47,29;50,14;50,14;50,44;50,44;50,75;50,75;52,02;57,54;65,38;69,32;69,32;69,73;69,73;70,16;70,16;71,91;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;14.806.008/0001-54;MOMENTA FARMACÊUTICA LTDA.;543517100007114;1942700620034;7899640806591;;;CITTÀ;20 MG COM REV CT BL AL PLAS INC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Similar;Regulado;36,97;36,97;42,02;44,55;44,55;44,82;44,82;45,09;45,09;46,22;51,11;58,09;61,59;61,59;61,96;61,96;62,33;62,33;63,9;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;526134201111412;1058306770013;7896004736839;;;CITAGRAN;20 MG COM REV CT BL AL PLAS OPC X 30;N06A4 - ANTI-DEPRESSIVOS SSRI;Similar;Regulado;75,95;75,95;86,3;91,5;91,5;92,06;92,06;92,62;92,62;94,94;105;119,3;126,49;126,49;127,27;127,27;128,04;128,04;131,25;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;526517120091906;1006811430035;7897595635402;;;CITALOPRAM;20 MG COM REV CT  BL AL PLAS TRANS X 30;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;32,91;32,91;37,4;39,66;39,66;39,9;39,9;40,14;40,14;41,14;45,5;51,7;54,83;54,83;55,16;55,16;55,49;55,49;56,87;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;57.507.378/0003-65;EMS S/A;507740802118119;1023508640029;7896004721019;;;BROMIDRATO DE CITALOPRAM;20 MG COM REV CT BL AL PLAS OPC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;64,26;64,26;73,02;77,42;77,42;77,89;77,89;78,36;78,36;80,32;88,84;100,95;107,03;107,03;107,68;107,68;108,33;108,33;111,04;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;57.507.378/0003-65;EMS S/A;507740803114117;1023508640037;7896004730981;;;BROMIDRATO DE CITALOPRAM;20 MG COM REV CT BL AL PLAS OPC X 30;N06A4 - ANTI-DEPRESSIVOS SSRI;Genérico;Regulado;85,34;85,34;96,97;102,82;102,82;103,44;103,44;104,07;104,07;106,67;117,98;134,06;142,14;142,14;143;143;143,87;143,87;147,47;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE CITALOPRAM;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;508018702111419;1004309190035;7891317425777;;;CITTÀ;20 MG COM REV CT BL AL PLAS INC X 28;N06A4 - ANTI-DEPRESSIVOS SSRI;Similar;Regulado;36,97;36,97;42,02;44,55;44,55;44,82;44,82;45,09;45,09;46,22;51,11;58,09;61,59;61,59;61,96;61,96;62,33;62,33;63,9;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE FENOTEROL;05.161.069/0001-10;BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A;504618050070503;1558402440012;7896714270197;;;BROMIFEN;5 MG/ML SOL OR CT FR VD AMB X 20 ML + CONTA GOTAS;R03A2 - ANTIASMÁTICOS/DPOC AGONISTAS B2 SISTÊMICOS;Similar;Regulado;4,45;4,45;5,06;5,36;5,36;5,4;5,4;5,43;5,43;5,57;6,15;7;7,41;7,41;7,47;7,47;7,51;7,51;7,7;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE FENOTEROL;60.831.658/0001-77;BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;504500605135314;1036700060069;7896026300247;;;BEROTEC;5 MG/ML SOL OR CT  FR VD AMB  X 20 ML;R03A2 - ANTIASMÁTICOS/DPOC AGONISTAS B2 SISTÊMICOS;Novo (Referência);Regulado;4,46;4,46;5,07;5,37;5,37;5,41;5,41;5,44;5,44;5,58;6,17;7,01;7,42;7,42;7,48;7,48;7,52;7,52;7,71;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE FENOTEROL;60.831.658/0001-77;BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;504500606174313;1036700060274;7896026302784;;;BEROTEC;2 MG/ML SOL AER DOSIF CT TB ACO INOX X 10 ML + BOCAL ;R03A4 - ANTIASMÁTICOS/DPOC AGONISTAS B2 CURTA AÇÃO INALANTE;Novo (Referência);Regulado;15,05;15,05;17,1;18,13;18,13;18,24;18,24;18,35;18,35;18,81;20,81;23,64;25,06;25,06;25,22;25,22;25,37;25,37;26;Não;Sim;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE FENOTEROL;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;528524201139111;1256801240011;7898148293995;;;BROMIDRATO DE FENOTEROL;5 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML ;R03A2 - ANTIASMÁTICOS/DPOC AGONISTAS B2 SISTÊMICOS;Genérico;Regulado;2,85;2,85;3,24;3,44;3,44;3,46;3,46;3,48;3,48;3,57;3,94;4,48;4,76;4,76;4,78;4,78;4,81;4,81;4,94;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
"BROMIDRATO DE FENOTEROL;BROMETO DE IPRATRÓPIO";60.831.658/0001-77;BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.;504505701175314;1036700500061;7896026304917;;;DUOVENT N;0,02 MG/ 50MCL + 0,05 MG/ 50MCL SOL AER CT TB AÇO INOX X 10 ML + BOCAL;R03L1 - ASSOCIAÇÕES DE ANTICOLINÉRGICOS DE CURTA DURAÇÃO COM AGONISTAS-B2 DE CURTA DURAÇÃO, INALANTES;Novo (Referência);Regulado;10,36;10,36;11,78;12,49;12,49;12,56;12,56;12,64;12,64;12,96;14,32;16,29;17,27;17,27;17,36;17,36;17,47;17,47;17,92;Não;Não;Não;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE GALANTAMINA;51.780.468/0001-87;JANSSEN-CILAG FARMACÊUTICA LTDA;514506001115311;1123633520099;7896212420612;;;REMINYL ER;8 MG CAP CT BL AL PLAS INC X 7;N07D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE;Novo (Referência);Regulado;69,04;69,04;78,45;83,18;83,18;83,68;83,68;84,19;84,19;86,29;95,44;108,45;114,99;114,99;115,68;115,68;116,39;116,39;119,29;Não;Sim;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE GALANTAMINA;61.282.661/0001-41;LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA;519518030026706;1064602070017;7898943601834;;;BROMIDRATO DE GALANTAMINA;8 MG CAP DURA LIB PROL CT BL AL PLAS TRANS X 7;N07D1 - PRODUTOS ANTIALZHEIMER, INIBIDORES DA COLINESTERASE;Genérico;Regulado;44,87;44,87;50,99;54,06;54,06;54,39;54,39;54,72;54,72;56,09;62,03;70,49;74,73;74,73;75,19;75,19;75,65;75,65;77,54;Não;Sim;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BROMIDRATO DE VORTIOXETINA;04.522.600/0001-70;LUNDBECK BRASIL LTDA;524216010002902;1047500520013;5702157141913;;;BRINTELLIX;5MG COMP REV CT BL AL PLAS INC X 10 ;N06A9 - ANTI-DEPRES.TOD.OUTROS;Novo;Regulado;36,56;40,95;47,32;50,6;44,05;50,95;44,31;51,31;44,58;52,8;54,93;63,21;67,45;60,9;67,9;61,26;68,36;61,63;70,28;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;00.923.140/0001-31;EMS SIGMA PHARMA LTDA;531614060074404;1356905710010;7895296273015;;;DIGESIGMA;10 MG CAP GEL DURA CT BL AL PLAS OPC X 20 ;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;13,93;15,6;18,03;19,28;16,78;19,41;16,88;19,55;16,99;20,12;20,93;24,08;25,7;23,2;25,87;23,34;26,05;23,49;26,78;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;502822701136317;1130010350075;7897595901781;;;DIGESAN;1 MG/ML SOL OR CT FR VD AMB X 120 ML + MED;A03F0 - GASTROPROCINÉTICOS;Novo (Referência);Regulado;19,85;22,23;25,69;27,47;23,92;27,67;24,06;27,86;24,21;28,67;29,82;34,32;36,62;33,07;36,87;33,26;37,12;33,47;38,16;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;502822702116311;1130010350016;7897595901798;;;DIGESAN;10 MG CAP GEL DURA CT BL AL PLAS INC X 20;A03F0 - GASTROPROCINÉTICOS;Novo (Referência);Regulado;20,42;22,87;26,43;28,26;24,6;28,46;24,75;28,66;24,9;29,49;30,68;35,3;37,67;34,01;37,93;34,22;38,18;34,42;39,25;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;02.685.377/0001-57;SANOFI-AVENTIS FARMACÊUTICA LTDA;502822703139313;1130010350083;7897595901767;;;DIGESAN;4 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Novo (Referência);Regulado;17,85;19,99;23,1;24,7;21,5;24,88;21,63;25,05;21,77;25,78;26,82;30,86;32,92;29,72;33,16;29,9;33,37;30,1;34,31;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;04.656.253/0001-79;MARIOL INDUSTRIAL LTDA;537101401133111;1624100150013;7898917593486;;;BROMOPRIDA;4 MG/ML SOL OR CT FR PLAS OPC X 20 ML;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;8,47;9,49;10,96;11,73;10,21;11,81;10,27;11,89;10,33;12,23;12,73;14,64;15,64;14,11;15,74;14,2;15,84;14,28;16,28;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;538805801110111;1677301330044;7894916145800;;;BROMOPRIDA;10 MG CAP GEL DURA CT BL PLAS OPC X 20;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;13,27;14,86;17,17;18,36;15,98;18,49;16,08;18,62;16,18;19,16;19,93;22,94;24,47;22,09;24,64;22,23;24,81;22,37;25,5;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;538805803131116;1677303050049;7894916143479;;;BROMOPRIDA;4 MG/ML SOL OR CT FR VD AMB X 20 ML + CGT;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;8,91;9,98;11,54;12,34;10,74;12,42;10,8;12,51;10,87;12,87;13,39;15,41;16,45;14,85;16,55;14,93;16,67;15,03;17,13;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;10.588.595/0007-97;SANOFI MEDLEY FARMACÊUTICA LTDA.;525001502112118;1832600020023;7896422507158;;;BROMOPRIDA;10 MG CAP GEL DURA CT BL AL PLAS INC X 20 ;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;12,54;14,04;16,22;17,35;15,1;17,47;15,19;17,59;15,28;18,1;18,83;21,67;23,13;20,87;23,28;21;23,44;21,12;24,09;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;520703802131413;1037001270014;7896112141679;;;DIGESTIL;4 MG/ML SOL OR CT FR VD AMB GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;12,08;13,53;15,64;16,72;14,56;16,84;14,65;16,96;14,74;17,45;18,15;20,89;22,29;20,13;22,44;20,25;22,6;20,38;23,23;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;520716050102406;1037006620110;7896112172666;;;BROMOPRIDA;10 MG COM CT BL AL PLAS PVDC 250/120 BRANCO OPC X 20 ;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;12,78;14,31;16,53;17,68;15,39;17,8;15,49;17,93;15,58;18,45;19,2;22,08;23,57;21,28;23,72;21,41;23,89;21,54;24,56;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;520716060104103;1037001270111;7896112170273;;;DIGESTIL;10 MG COM CT BL AL PLAS PVDC 250/120 BRANCO OPC X 20 ;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;13,19;14,77;17,07;18,25;15,89;18,38;15,99;18,51;16,08;19,05;19,81;22,8;24,33;21,97;24,49;22,11;24,66;22,23;25,36;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;17.159.229/0001-76;LABORATÓRIO TEUTO BRASILEIRO S/A;520723501137115;1037006620013;7896112120292;;;BROMOPRIDA;4 MG/ML SOL OR CT FR VD AMB X 20 ML + GOT;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;10,32;11,56;13,36;14,29;12,44;14,39;12,51;14,49;12,59;14,91;15,51;17,85;19,05;17,2;19,18;17,29;19,31;17,4;19,85;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;526120202137113;1058304350041;7896004716497;;;BROMOPRIDA;4 MG/ML SOL OR CT FR VD AMB X 20 ML + CGT;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;8,41;9,42;10,88;11,64;10,13;11,72;10,19;11,8;10,25;12,14;12,64;14,53;15,52;14;15,62;14,09;15,72;14,17;16,16;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;45.992.062/0001-65;GERMED FARMACEUTICA LTDA;526120203117116;1058306810041;7896004727899;;;BROMOPRIDA;10 MG CAP GEL DURA CT BL AL PLAS OPC X 20;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;13,27;14,86;17,17;18,36;15,98;18,49;16,08;18,62;16,18;19,16;19,93;22,94;24,47;22,09;24,64;22,23;24,81;22,37;25,5;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;53.162.095/0001-06;BIOSINTÉTICA FARMACÊUTICA LTDA;521123202137110;1121303670023;7896181913306;;;BROMOPRIDA;4,0 MG/ML SOL OR CT FR VD AMB GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;11,81;13,23;15,29;16,35;14,23;16,46;14,32;16,58;14,41;17,06;17,75;20,42;21,79;19,67;21,93;19,8;22,09;19,92;22,71;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;57.507.378/0003-65;EMS S/A;507733102130113;1023504860024;7896004701233;;;BROMOPRIDA;4 MG/ML SOL OR CT FR VD CGT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;9,89;11,08;12,81;13,7;11,92;13,79;12;13,89;12,07;14,29;14,86;17,11;18,26;16,48;18,38;16,59;18,51;16,69;19,02;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;57.507.378/0003-65;EMS S/A;507733103110116;1023509880041;7896004727882;;;BROMOPRIDA;10 MG CAP GEL DURA CT BL AL PLAS OPC X 20;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;13,27;14,86;17,17;18,36;15,98;18,49;16,08;18,62;16,18;19,16;19,93;22,94;24,47;22,09;24,64;22,23;24,81;22,37;25,5;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;533004601139411;1049700950093;7896006230205;;;DIGESTINA;4 MG/ML SOL OR CT FR VD AMB CGT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;15,05;16,86;19,49;20,84;18,14;20,98;18,25;21,13;18,36;21,74;22,62;26,03;27,78;25,08;27,96;25,23;28,15;25,38;28,94;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;533004602119414;1049700950057;7896006229803;;;DIGESTINA;10 MG COM CT BL AL PLAS INC X 20;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;18,2;20,38;23,55;25,19;21,92;25,36;22,06;25,54;22,19;26,28;27,34;31,46;33,58;30,3;33,8;30,5;34,03;30,68;34,98;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;60.665.981/0001-18;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A;533004603158413;1049700950085;7896006235316;;;DIGESTINA;5 MG/ML SOL INJ CX 6 AMP VD AMB X 2 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;20,17;22,59;26,11;27,92;24,3;28,11;24,45;28,31;24,6;29,13;30,3;34,88;37,22;33,59;37,46;33,8;37,72;34,01;38,77;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;508028101135418;1004310240016;7891317466824;;;FÁGICO;4 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;11,08;12,41;14,34;15,33;13,35;15,44;13,43;15,55;13,51;16;16,65;19,16;20,43;18,46;20,58;18,57;20,72;18,68;21,3;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703701119414;1003300280033;7896094200104;;;PLAMET;10 MG COM CT BL AL PLAS INC X 20;A03F0 - GASTROPROCINÉTICOS;Similar (Referência);Regulado;19,62;21,98;25,4;27,16;23,64;27,35;23,78;27,54;23,93;28,34;29,49;33,93;36,2;32,68;36,45;32,87;36,69;33,08;37,72;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703703138416;1003300280130;7896094201309;;;PLAMET;4 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML (PEDIÁTRICO);A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;18,8;21,06;24,34;26,02;22,65;26,21;22,79;26,39;22,93;27,15;28,25;32,51;34,68;31,31;34,93;31,51;35,16;31,7;36,14;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;61.230.314/0001-75;LIBBS FARMACÊUTICA LTDA;523703704150411;1003300280122;7896094200128;;;PLAMET;5 MG/ML SOL INJ CT 5 AMP VD AMB X 2 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;28,57;32;36,98;39,54;34,42;39,82;34,63;40,1;34,84;41,26;42,93;49,4;52,7;47,58;53,06;47,87;53,43;48,16;54,92;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;61.363.032/0001-46;CHIESI FARMACÊUTICA LTDA;508502802135412;1005800270038;7896672201462;;;PRIDECIL;4 MG/ML SOL GOT CT FR GOT PLAS OPC X 10 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;9,47;10,61;12,26;13,12;11,42;13,21;11,49;13,3;11,56;13,69;14,23;16,38;17,49;15,79;17,6;15,88;17,72;15,98;18,22;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;65.271.900/0001-19;NATIVITA IND. COM. LTDA.;542012060001804;1476100050027;7897848500389;;;DIGEVITA;4 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;10,71;12;13,87;14,83;12,91;14,93;12,99;15,04;13,07;15,48;16,1;18,53;19,77;17,85;19,9;17,96;20,04;18,07;20,6;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;525305302131110;1267501070043;7895296210744;;;BROMOPRIDA;4 MG/ML SOL OR CT FR VD AMB X 20ML + CGT;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;9,82;11;12,71;13,59;11,83;13,68;11,9;13,78;11,97;14,18;14,76;16,98;18,11;16,35;18,23;16,45;18,36;16,55;18,87;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;525318050050204;1267502890028;7895296421010;;;DIGESIGMA GOTAS;4 MG/ML SOL OR CT FR VD CGT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Similar;Regulado;9,82;11;12,71;13,59;11,83;13,68;11,9;13,78;11,97;14,18;14,76;16,98;18,11;16,35;18,23;16,45;18,36;16,55;18,87;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;528512040113506;1256801800051;7899547502527;;;BROMOPRIDA;10 MG COM CT BL AL PLAS INC X 120 (EMB FRAC);A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;72,17;80,83;93,41;99,88;86,95;100,58;87,48;101,29;88,01;104,22;108,43;124,78;133,13;120,2;134,03;120,94;134,95;121,67;138,72;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;528522302132116;1256800930022;7898148298747;;;BROMOPRIDA;4 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;11,29;12,65;14,62;15,63;13,61;15,74;13,69;15,85;13,77;16,31;16,97;19,53;20,83;18,82;20,98;18,93;21,12;19,04;21,71;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BROMOPRIDA;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;528522303112119;1256801800017;7898148298587;;;BROMOPRIDA;10 MG COM CT BL AL PLAS INC X 20;A03F0 - GASTROPROCINÉTICOS;Genérico;Regulado;12,75;14,28;16,51;17,65;15,37;17,77;15,46;17,9;15,55;18,42;19,16;22,05;23,53;21,25;23,68;21,37;23,85;21,5;24,52;Não;Não;Não;Não;;NEGATIVA;Sim;Tarja Vermelha
BUDESONIDA;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;538817090053204;1677305320019;7896004756721;;;INALAJET;32 MCG SUS SPR NAS CT FR VD AMB X 120 ACION;R01A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Similar;Regulado;14,74;14,74;16,74;17,75;17,75;17,86;17,86;17,97;17,97;18,42;20,38;23,14;24,54;24,54;24,69;24,69;24,84;24,84;25,46;Não;Não;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BUDESONIDA;05.044.984/0001-26;LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA;538817090053304;1677305320027;7896004756738;;;INALAJET;64 MCG SUS SPR NAS CT FR VD AMB X 120 ACION;R01A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Similar;Regulado;29,45;29,45;33,47;35,49;35,49;35,7;35,7;35,92;35,92;36,82;40,71;46,27;49,06;49,06;49,35;49,35;49,66;49,66;50,9;Não;Não;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BUDESONIDA;51.780.468/0001-87;JANSSEN-CILAG FARMACÊUTICA LTDA;514518050034317;1123634160010;7891010245146;;;BUDECORT AQUA;32 MCG/DOSE SUS INAL NAS CT FR SPR VD AMB X 120 DOSES;R01A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Novo (Referência);Regulado;19,18;19,18;21,8;23,11;23,11;23,25;23,25;23,39;23,39;23,97;26,52;30,14;31,95;31,95;32,14;32,14;32,34;32,34;33,14;Não;Não;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BUDESONIDA;51.780.468/0001-87;JANSSEN-CILAG FARMACÊUTICA LTDA;514518050034417;1123634160029;7891010245153;;;BUDECORT AQUA;64 MCG/DOSE SUS INAL NAS CT FR SPR VD AMB X 120 DOSES;R01A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Novo (Referência);Regulado;33,99;33,99;38,62;40,95;40,95;41,2;41,2;41,45;41,45;42,49;46,99;53,39;56,61;56,61;56,96;56,96;57,3;57,3;58,74;Não;Não;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
BUDESONIDA;53.162.095/0001-06;BIOSINTÉTICA FARMACÊUTICA LTDA;521102906178415;1121301730282;7896181907176;;;BUSONID;50 MCG/DOSE SUS AQUOSA NAS CT FR PLAS OPC X 6 ML(120 DOSES);R01A1 - CORTICOSTERÓIDES NASAIS SEM ANTIINFECCIOSOS;Novo (Referência);Regulado;19,82;19,82;22,52;23,88;23,88;24,02;24,02;24,17;24,17;24,77;27,4;31,13;33,01;33,01;33,21;33,21;33,41;33,41;34,24;Não;Não;Sim;Não;;POSITIVA;Sim;Tarja Vermelha
